Ngày quyết định,Số quyết định,Mã TTHC,Tên thủ tục,Lĩnh vực,Loại thay đổi,Chi tiết thay đổi,Cấp/thẩm quyền,Ngày hiệu lực,Trạng thái canonical,URL bài công bố,URL file quyết định,SHA-256,Ghi chú nguồn
2026-09-11,3643/QĐ-UBND,1.001138,Cấp Gi ấy phép ho ạt động đ ối v ới tr ạm sơ cấp cứu chữ thập đỏ,KHÁM CHỮA BỆNH,reduced,Có bằng chứng trong phụ lục về nội dung sau cắt giảm,province,2026-09-11,current,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3643-qd-ubnd-ngay-11-9-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-965145,https://cdn.haiphong.gov.vn/gov-hpg/6833/tintuc/2026/9/3643_2026639250767815599938.pdf,76c330231a3bce18a76f750351e64bff50a192580f282be7e098d1a3db5d5772,"quy định nội dung sửa đổi, bổ sung Theo quy định Sau cắt giảm THỦ TỤC HÀNH CHÍNH CẤP TỈNH (04 TTHC) 1. 1.001138 Cấp Gi ấy phép ho ạt động đ ối v ới tr ạm sơ cấp cứu chữ thập đỏ 30 ngày làm việc k ể từ ngày nhận được đủ hồ sơ hợp lệ 12 ngày làm việc kể từ ngày nhận được đủ hồ sơ hợp lệ - Trung tâm Phục v ụ HCC thành phố - Trung tâm Phục v ụ HCC cấp xã Không quy định - Luật hoạt động chữ thập đỏ ngày"
2026-09-11,3643/QĐ-UBND,1.006780,"Cấp lại Giấy phép hoạt động đối với trạm, điểm sơ cấp cứu chữ thập đỏ do mất, rách, hỏng hoặc sai sót thông tin",KHÁM CHỮA BỆNH,modified,Sửa đổi/bổ sung,commune,2026-09-11,current,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3643-qd-ubnd-ngay-11-9-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-965145,https://cdn.haiphong.gov.vn/gov-hpg/6833/tintuc/2026/9/3643_2026639250767815599938.pdf,76c330231a3bce18a76f750351e64bff50a192580f282be7e098d1a3db5d5772,"cấp xã của Thông tư số 17/2014/TT -BYT và Thông tư số 17/2013/TT-BYT 4. 1.006780 Cấp lại Giấy phép hoạt động đ ối v ới tr ạm, điểm sơ c ấp c ứu ch ữ thập đ ỏ do m ất, rách, hỏng ho ặc sai sót thông tin 20 ngày làm việc k ể từ ngày nhận được đủ hồ sơ hợp lệ 10 ngày làm việc kể từ ngày nhận được đủ hồ sơ hợp lệ - Trung tâm Phục v ụ HCC thành phố - Trung tâm"
2026-09-11,3643/QĐ-UBND,2.000552,"Cấp lại Giấy phép hoạt động đối với trạm, điểm sơ cấp cứu chữ thập đỏ khi thay đổi địa điểm",KHÁM CHỮA BỆNH,modified,Sửa đổi/bổ sung,commune,2026-09-11,current,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3643-qd-ubnd-ngay-11-9-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-965145,https://cdn.haiphong.gov.vn/gov-hpg/6833/tintuc/2026/9/3643_2026639250767815599938.pdf,76c330231a3bce18a76f750351e64bff50a192580f282be7e098d1a3db5d5772,"Phục v ụ HCC cấp xã Không quy định 3. 2.000552 Cấp lại Giấy phép hoạt động đ ối v ới tr ạm, điểm sơ c ấp c ứu ch ữ 30 ngày làm việc k ể từ ngày nhận được đủ hồ sơ hợp lệ 12 ngày làm việc kể từ ngày nhận được đủ hồ sơ hợp lệ - Trung tâm Phục v ụ HCC thành phố Không quy định"
2026-09-11,3643/QĐ-UBND,2.000559,Cấp Gi ấy phép ho ạt động đ ối v ới đi ểm sơ cấp cứu chữ thập đỏ,KHÁM CHỮA BỆNH,modified,Sửa đổi/bổ sung,commune,2026-09-11,current,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3643-qd-ubnd-ngay-11-9-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-965145,https://cdn.haiphong.gov.vn/gov-hpg/6833/tintuc/2026/9/3643_2026639250767815599938.pdf,76c330231a3bce18a76f750351e64bff50a192580f282be7e098d1a3db5d5772,- Thông tư số 20/2026/TT -BYT ngày 11 tháng 6 năm 2026 của Bộ trưởng Bộ Y tế sửa đổi một số điều 2. 2.000559 Cấp Gi ấy phép ho ạt động đ ối v ới đi ểm sơ cấp cứu chữ thập đỏ 30 ngày làm việc k ể từ ngày nhận được đủ hồ sơ hợp lệ 12 ngày làm việc kể từ ngày nhận được đủ hồ sơ hợp lệ - Trung tâm Phục v ụ HCC thành phố - Trung tâm Phục v ụ HCC cấp xã Không quy định
2026-09-15,3726/QĐ-UBND,1.011325,"Cấp, đi ều ch ỉnh, c ấp lại Gi ấy phép nhập khẩu, xuất khẩu thuốc thú y, nguyên liệu làm thuốc thú y có ch ứa chất ma túy, tiền chất Điều 33 Ngh ị định s ố 163/2026/NĐ-CP ngày 15/5/2026 c ủa Chính ph ủ quy đ ịnh chi tiết và hướng dẫn thi hành một số điều",CHĂN NUÔI VÀ THÚ Y,repealed,Bãi bỏ,province,2026-09-15,repealed,https://vinhbao.haiphong.gov.vn/linh-vuc-nong-nghiep-va-moi-truong/quyet-dinh-so-3726-qd-ubnd-cua-ubnd-thanh-pho-ve-viec-cong-bo-danh-muc-thu-tuc-hanh-chinh-bi-bai-965890,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2026/9/quyet-dinh-2026-con-bo-dmttc-bi-bai-bo-lvuc-cnty-ttr888-..signed639251548749803396.pdf,df5769c6f97888350439446ac525a9278f234f4dfef6310648f89dfb43d32cfd,"chính Tên VBQPPL quy định việc bãi bỏ thủ tục hành chính 1 1.011325 Cấp, đi ều ch ỉnh, c ấp lại Gi ấy phép nhập khẩu, xuất khẩu thuốc thú y, nguyên liệu làm thuốc thú y có ch ứa chất ma túy, tiền chất Điều 33 Ngh ị định s ố 163/2026/NĐ-CP ngày 15/5/2026 c ủa Chính ph ủ quy đ ịnh chi tiết và hướng dẫn thi hành một số điều của Luật Phòng, ch ống ma túy (vi ết tắt là Nghị định s ố 163/2026/NĐ-CP ngày 15/5/2026) 2 1.013809 Cấp Giấy chứng nhận đủ điều ki ện s ản xu ất thuốc thú y có ch ứa chất ma t"
2026-09-15,3726/QĐ-UBND,1.013809,"Cấp Giấy chứng nhận đủ điều ki ện s ản xu ất thuốc thú y có ch ứa chất ma tuý, ti ền chất (trừ sản xuất thuốc thú y dạng dược phẩm, vắc xin) Điều 30 Ngh ị định s ố 163/2026/NĐ-CP ngày 15/5/2026",CHĂN NUÔI VÀ THÚ Y,repealed,Bãi bỏ,province,2026-09-15,repealed,https://vinhbao.haiphong.gov.vn/linh-vuc-nong-nghiep-va-moi-truong/quyet-dinh-so-3726-qd-ubnd-cua-ubnd-thanh-pho-ve-viec-cong-bo-danh-muc-thu-tuc-hanh-chinh-bi-bai-965890,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2026/9/quyet-dinh-2026-con-bo-dmttc-bi-bai-bo-lvuc-cnty-ttr888-..signed639251548749803396.pdf,df5769c6f97888350439446ac525a9278f234f4dfef6310648f89dfb43d32cfd,"của Luật Phòng, ch ống ma túy (vi ết tắt là Nghị định s ố 163/2026/NĐ-CP ngày 15/5/2026) 2 1.013809 Cấp Giấy chứng nhận đủ điều ki ện s ản xu ất thuốc thú y có ch ứa chất ma tuý, ti ền chất (trừ sản xuất thuốc thú y dạng dược phẩm, vắc xin) Điều 30 Ngh ị định s ố 163/2026/NĐ-CP ngày 15/5/2026 3 1.013813 Sửa đ ổi Gi ấy ch ứng nhận đủ điều kiện sản xuất thu ốc thú y có chứa chất ma tuý, ti ền chất (tr ừ sản xu ất thuốc thú y dạng dược phẩm, vắc xin)"
2026-09-15,3726/QĐ-UBND,1.013811,"Cấp l ại Gi ấy ch ứng nhận đủ điều kiện sản xuất thu ốc thú y có chứa chất ma túy, ti ền chất (tr ừ sản xu ất thuốc thú y dạng dược phẩm, vắc-xin) Khoản 2 Đi ều 30 Ngh ị định s ố 163/2026/NĐ-CP ngày 15/5/2026",CHĂN NUÔI VÀ THÚ Y,repealed,Bãi bỏ,province,2026-09-15,repealed,https://vinhbao.haiphong.gov.vn/linh-vuc-nong-nghiep-va-moi-truong/quyet-dinh-so-3726-qd-ubnd-cua-ubnd-thanh-pho-ve-viec-cong-bo-danh-muc-thu-tuc-hanh-chinh-bi-bai-965890,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2026/9/quyet-dinh-2026-con-bo-dmttc-bi-bai-bo-lvuc-cnty-ttr888-..signed639251548749803396.pdf,df5769c6f97888350439446ac525a9278f234f4dfef6310648f89dfb43d32cfd,"phẩm, vắc xin) Khoản 2 Đi ều 30 Ngh ị định s ố 163/2026/NĐ-CP ngày 15/5/2026 4 1.013811 Cấp l ại Gi ấy ch ứng nhận đủ điều kiện sản xuất thu ốc thú y có chứa chất ma túy, ti ền chất (tr ừ sản xu ất thuốc thú y dạng dược phẩm, vắc-xin) Khoản 2 Đi ều 30 Ngh ị định s ố 163/2026/NĐ-CP ngày 15/5/2026"
2026-09-15,3726/QĐ-UBND,1.013813,"Sửa đ ổi Gi ấy ch ứng nhận đủ điều kiện sản xuất thu ốc thú y có chứa chất ma tuý, ti ền chất (tr ừ sản xu ất thuốc thú y dạng dược phẩm, vắc xin) Khoản 2 Đi ều 30 Ngh ị định s ố 163/2026/NĐ-CP ngày 15/5/2026",CHĂN NUÔI VÀ THÚ Y,repealed,Bãi bỏ,province,2026-09-15,repealed,https://vinhbao.haiphong.gov.vn/linh-vuc-nong-nghiep-va-moi-truong/quyet-dinh-so-3726-qd-ubnd-cua-ubnd-thanh-pho-ve-viec-cong-bo-danh-muc-thu-tuc-hanh-chinh-bi-bai-965890,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2026/9/quyet-dinh-2026-con-bo-dmttc-bi-bai-bo-lvuc-cnty-ttr888-..signed639251548749803396.pdf,df5769c6f97888350439446ac525a9278f234f4dfef6310648f89dfb43d32cfd,"xin) Điều 30 Ngh ị định s ố 163/2026/NĐ-CP ngày 15/5/2026 3 1.013813 Sửa đ ổi Gi ấy ch ứng nhận đủ điều kiện sản xuất thu ốc thú y có chứa chất ma tuý, ti ền chất (tr ừ sản xu ất thuốc thú y dạng dược phẩm, vắc xin) Khoản 2 Đi ều 30 Ngh ị định s ố 163/2026/NĐ-CP ngày 15/5/2026 4 1.013811 Cấp l ại Gi ấy ch ứng nhận đủ điều kiện sản xuất thu ốc thú y có chứa chất ma túy, ti ền chất (tr ừ sản xu ất thuốc thú y dạng dược phẩm, vắc-xin)"
2026-09-15,3727/QĐ-UBND,1.014913,"Kiểm tra ch ất lượng hàng hóa v ật li ệu xây d ựng nhóm 2 nhập khẩu - Nghị định số 37/2026/NĐ-CP ngày 23 tháng 01 năm 2026 c ủa Chính ph ủ quy định chi tiết một số điều và biện pháp để tổ chức, hướng dẫn thi hành Lu ật Chất",VẬT LIỆU XÂY DỰNG,repealed,Bãi bỏ,,2026-09-15,repealed,https://vinhbao.haiphong.gov.vn/linh-vuc-xay-dung-va-cong-thuong/quyet-dinh-so-3727-qd-ubnd-cua-ubnd-thanh-pho-ve-viec-cong-bo-danh-muc-thu-tuc-hanh-chinh-bi-bai-965897,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2026/9/quyet-dinh-2026-cong-bo-dmtthc-bi-bai-bo-lv-vat-lieu-xd-so-xd-ttr330-..signed639251555254310110.pdf,8e41298fa3132bf3f30da5c1348de6e952f46afb01cae2817c31a71eaf596010,"bãi bỏ thủ tục hành chính Ghi chú LĨNH VỰC VẬT LIỆU XÂY DỰNG 1 1.014913 Kiểm tra ch ất lượng hàng hóa v ật li ệu xây d ựng nhóm 2 nhập khẩu - Nghị định số 37/2026/NĐ-CP ngày 23 tháng 01 năm 2026 c ủa Chính ph ủ quy định chi tiết một số điều và biện pháp để tổ chức, hướng dẫn thi hành Lu ật Chất lượng sản phẩm, hàng hóa; - Thông tư số 41/2026/TT-BXD ngày 26 tháng 6 năm 2026 c ủa B ộ trưởng B ộ Xây d ựng v ề quản lý ch ất lư ợng s ản phẩm, hàng hóa vật liệu xây dựng."
2026-09-19,3856/QĐ-UBND,1.000658,Thủ tục cấp Giấy chứng nhận KP đối với kim cương thô xuất khẩu theo Quy chế Chứng nhận KP. - 02 ngày làm việc kể từ ngày nhận được hồ sơ đầy đủ và đúng quy định. - Trong trường hợp nhận thấy việc kiểm tra trên hồ sơ là chưa đủ căn cứ,XUẤT NHẬP KHẨU,reduced,Có bằng chứng trong phụ lục về nội dung sau cắt giảm,province,,not_in_current_master,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3856-qd-ubnd-ngay-19-9-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-968427,https://cdn.haiphong.gov.vn/gov-hpg/6833/tintuc/2026/9/qd-3856-ct-xuat-nhap-khau639256036951182130.pdf,323c61417ef13b5e9478d27e209148d79cd67f31a613bf952f12c2e157d0bdae,lệ phí Căn cứ pháp lý Theo quy định Sau cắt giảm THỦ TỤC HÀNH CHÍNH CẤP TỈNH 1 1.000658 Thủ tục cấp Giấy chứng nhận KP đối với kim cương thô xuất khẩu theo Quy chế Chứng nhận KP. - 02 ngày làm việc kể từ ngày nhận được hồ sơ đầy đủ và đúng quy định. - Trong trường hợp nhận thấy việc kiểm tra trên hồ sơ là chưa đủ căn cứ để cấp Giấy chứng nhận KP
2026-09-19,3856/QĐ-UBND,1.116562,Thủ tục xác nhận nhập khẩu kim cương thô theo Quy chế chứng nhận KP,XUẤT NHẬP KHẨU,new,Ban hành mới,province,,not_in_current_master,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3856-qd-ubnd-ngay-19-9-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-968427,https://cdn.haiphong.gov.vn/gov-hpg/6833/tintuc/2026/9/qd-3856-ct-xuat-nhap-khau639256036951182130.pdf,323c61417ef13b5e9478d27e209148d79cd67f31a613bf952f12c2e157d0bdae,lệ phí Căn cứ pháp lý Theo quy định Sau cắt giảm THỦ TỤC HÀNH CHÍNH CẤP TỈNH 1 1.116562 Thủ tục xác nhận nhập khẩu kim cương thô theo Quy chế chứng nhận KP 02 ngày làm việc kể từ ngày nhận được hồ sơ đầy đủ và đúng quy định 02 ngày làm việc kể từ ngày nhận được hồ sơ đầy đủ và đúng quy định - Trung tâm Phục vụ hành chính công thành phố
2026-09-19,3856/QĐ-UBND,1.116563,"Thủ tục cấp sửa đổi, bổ sung, cấp lại do mất, thất lạc, hư hỏng Giấy chứng nhận KP đối với kim cương thô xuất khẩu theo Quy chế chứng nhận KP",XUẤT NHẬP KHẨU,new,Ban hành mới,commune,,not_in_current_master,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3856-qd-ubnd-ngay-19-9-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-968427,https://cdn.haiphong.gov.vn/gov-hpg/6833/tintuc/2026/9/qd-3856-ct-xuat-nhap-khau639256036951182130.pdf,323c61417ef13b5e9478d27e209148d79cd67f31a613bf952f12c2e157d0bdae,"chức, hướng dẫn thi hành Luật Quản lý ngoại thương. 2 1.116563 Thủ tục cấp sửa đổi, bổ sung, cấp lại do mất, thất lạc, hư hỏng Giấy chứng nhận KP đối với kim cương thô xuất khẩu theo Quy chế chứng nhận KP 02 ngày làm việc kể từ ngày nhận được hồ sơ đầy đủ và đúng quy định 02 ngày làm việc kể từ ngày nhận được hồ sơ đầy đủ và"
2026-09-20,3878/QĐ-UBND,1.000,tấn hoặc chở khách từ 101 ghế trở,HÀNG HẢI VÀ ĐƯỜNG THỦY NỘI ĐỊA,modified,Sửa đổi/bổ sung,province,,not_in_current_master,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3878-qd-ubnd-ngay-20-9-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-968417,https://cdn.haiphong.gov.vn/gov-hpg/6833/tintuc/2026/9/qd-3838-xd-hang-hai-duong-thuy639256032077834970.pdf,5c18d851bc173fa004997580cb857e434c1e1bf868eb23e31eae2306b24433dc,"TT Loại phương tiện Mức thu (đồng/1 lượt) 1 Tàu thuyền có tổng dung tích dưới 200 GT 15.000 2 Tàu t huyền có tổng dung tích từ 200 GT đến dưới 1.000 GT 25.000 3 Tàu thuyền có tổng dung tích từ 1.000 GT đến 5.000 GT 50.000 4 Tàu thuyền có tổng dung tích trên 5.000 GT 100.000 Người nộp lệ phí được nộp một lần cho cả chuyến (gồm 01 lượt vào và 01 lượt rời). B. BIỂU MỨC PHÍ, LỆ PHÍ ÁP DỤNG TẠI CẢNG , BẾN THỦY NỘI ĐỊA I. ĐỐI TƯỢNG ĐƯỢC MIỄN PHÍ, LỆ PHÍ Miễn phí, lệ phí áp dụng tại cảng, bến thủy nội "
2026-09-20,3878/QĐ-UBND,1.003785,"Tàu bi ển ho ạt động tuy ến n ội địa rời cảng biển và tàu biển Việt Nam đã nh ập cảnh sau đó r ời cảng bi ển khác của Vi ệt Nam (bao gồm cả tàu quân s ự, tàu công v ụ, tàu ngầm, tàu l ặn, kho ch ứa n ổi, giàn di đ ộng, thủy phi cơ,",HÀNG HẢI VÀ ĐƯỜNG THỦY NỘI ĐỊA,modified,Sửa đổi/bổ sung,province,,not_in_current_master,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3878-qd-ubnd-ngay-20-9-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-968417,https://cdn.haiphong.gov.vn/gov-hpg/6833/tintuc/2026/9/qd-3838-xd-hang-hai-duong-thuy639256032077834970.pdf,5c18d851bc173fa004997580cb857e434c1e1bf868eb23e31eae2306b24433dc,"định Sau khi cắt giảm 2. 1.003785 Tàu bi ển ho ạt động tuy ến n ội địa rời cảng biển và tàu biển Việt Nam đã nh ập cảnh sau đó r ời cảng bi ển khác của Vi ệt Nam (bao gồm cả tàu quân s ự, tàu công v ụ, tàu ngầm, tàu l ặn, kho ch ứa n ổi, giàn di đ ộng, thủy phi cơ, phương ti ện thủy n ội đ ịa mang c ấp VR -"
2026-09-20,3878/QĐ-UBND,1.003829,"Tàu bi ển ho ạt động tuy ến n ội địa vào c ảng biển và tàu biển Việt Nam đã nhập c ảnh sau đó vào c ảng biển khác c ủa Việt Nam (bao gồm cả tàu quân sự, tàu công vụ, tàu ng ầm, tàu lặn, kho ch ứa nổi, giàn di động, th ủy phi",HÀNG HẢI VÀ ĐƯỜNG THỦY NỘI ĐỊA,modified,Sửa đổi/bổ sung,province,,not_in_current_master,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3878-qd-ubnd-ngay-20-9-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-968417,https://cdn.haiphong.gov.vn/gov-hpg/6833/tintuc/2026/9/qd-3838-xd-hang-hai-duong-thuy639256032077834970.pdf,5c18d851bc173fa004997580cb857e434c1e1bf868eb23e31eae2306b24433dc,"Sau khi cắt giảm II. LĨNH VỰC HÀNG HẢI VÀ ĐƯỜNG THỦY NỘI ĐỊA 1. 1.003829 Tàu bi ển ho ạt động tuy ến n ội địa vào c ảng biển và tàu biển Việt Nam đã nhập c ảnh sau đó vào c ảng biển khác c ủa Việt Nam (bao gồm cả tàu quân sự, tàu công vụ, tàu ng ầm, tàu lặn, kho ch ứa nổi, giàn di động, th ủy phi cơ, phương tiện thủy n ội đ ịa mang c ấp VR -"
2026-09-20,3878/QĐ-UBND,1.009444,"Gia hạn hoạt động cảng, bến thủy nội địa Thông tư s ố 21/2026/TTBXD ngày 15/5/2026 của Bộ trưởng Bộ Xây dựng quy đ ịnh v ề quản lý k ết c ấu h ạ tầng đường thủy nội địa",HÀNG HẢI VÀ ĐƯỜNG THỦY NỘI ĐỊA,repealed,Bãi bỏ,province,,repealed,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3878-qd-ubnd-ngay-20-9-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-968417,https://cdn.haiphong.gov.vn/gov-hpg/6833/tintuc/2026/9/qd-3838-xd-hang-hai-duong-thuy639256032077834970.pdf,5c18d851bc173fa004997580cb857e434c1e1bf868eb23e31eae2306b24433dc,"chính Tên thủ tục hành chính Tên VBQPPL quy định bãi bỏ thủ tục hành chính 1 1.009444 Gia hạn hoạt động cảng, bến thủy nội địa Thông tư s ố 21/2026/TTBXD ngày 15/5/2026 của Bộ trưởng Bộ Xây dựng quy đ ịnh v ề quản lý k ết c ấu h ạ tầng đường thủy nội địa"
2026-09-20,3878/QĐ-UBND,1.115949,"Công b ố đóng c ảng, bến thủy nội địa, khu neo đậu",HÀNG HẢI VÀ ĐƯỜNG THỦY NỘI ĐỊA,modified,Sửa đổi/bổ sung,shared,,not_in_current_master,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3878-qd-ubnd-ngay-20-9-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-968417,https://cdn.haiphong.gov.vn/gov-hpg/6833/tintuc/2026/9/qd-3838-xd-hang-hai-duong-thuy639256032077834970.pdf,5c18d851bc173fa004997580cb857e434c1e1bf868eb23e31eae2306b24433dc,"Sau khi cắt giảm I. LĨNH VỰC HÀNG HẢI VÀ ĐƯỜNG THỦY NỘI ĐỊA 1 1.115949 Công b ố đóng c ảng, bến thủy nội địa, khu neo đậu 07 ngày làm việc 3,5 ngày làm việc - Trung tâm phục v ụ hành chính công thành phố; - Trung tâm Phục v ụ hành chính công cấp xã."
2026-09-20,3878/QĐ-UBND,1.500,"GT vào, rời khu vực hàng hải nhiều hơn 3 chuyến/1 tháng/1 khu vực hàng hải thì từ chuyến thứ 4 trở đi trong tháng thu bằng 60% mức thu quy định tại khoản 1 Điều này",HÀNG HẢI VÀ ĐƯỜNG THỦY NỘI ĐỊA,modified,Sửa đổi/bổ sung,province,,not_in_current_master,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3878-qd-ubnd-ngay-20-9-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-968417,https://cdn.haiphong.gov.vn/gov-hpg/6833/tintuc/2026/9/qd-3838-xd-hang-hai-duong-thuy639256032077834970.pdf,5c18d851bc173fa004997580cb857e434c1e1bf868eb23e31eae2306b24433dc,"- Tàu thuyền có tổng dung tích dưới 500 GT vào, rời khu vực hàng hải nhiều hơn 4 chuyến/1 tháng/1 khu vực hàng hải thì từ chuyến thứ 5 trở đi trong tháng thu bằng 70% mức thu quy định tại khoản 1 Điều này; - Tàu thuyền có tổng dung tích từ 500 GT đến dưới 1.500 GT vào, rời khu vực hàng hải nhiều hơn 3 chuyến/1 tháng/1 khu vực hàng hải thì từ chuyến thứ 4 trở đi trong tháng thu bằng 60% mức thu quy định tại khoản 1 Điều này; | - Tàu thuyền có tổng dung tích từ 1.500 GT trở lên vào, rời khu vực hà"
2026-09-20,3878/QĐ-UBND,10.000,"đồng/chuyến c) Phương tiện chở hàng, đoàn lai có trọng tải toàn phần trên 200 tấn đến 500 tấn hoặc chở khách có sức chở từ 51 ghế đến 100 ghế",HÀNG HẢI VÀ ĐƯỜNG THỦY NỘI ĐỊA,modified,Sửa đổi/bổ sung,province,,not_in_current_master,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3878-qd-ubnd-ngay-20-9-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-968417,https://cdn.haiphong.gov.vn/gov-hpg/6833/tintuc/2026/9/qd-3838-xd-hang-hai-duong-thuy639256032077834970.pdf,5c18d851bc173fa004997580cb857e434c1e1bf868eb23e31eae2306b24433dc,"Phương tiện chở hàng có trọng tải toàn phần trên 50 tấn đến 200 tấn hoặc chở khách có sức chở từ 13 ghế đến 50 ghế 10.000 đồng/chuyến c) Phương tiện chở hàng, đoàn lai có trọng tải toàn phần trên 200 tấn đến 500 tấn hoặc chở khách có sức chở từ 51 ghế đến 100 ghế 20.000 đồng/chuyến d) Phương tiện chở hàng, đoàn lai có trọng tải toàn phần trên 500 tấn đến 1.000 tấn hoặc chở khách từ 101 ghế trở 30.000 đồng/chuyến"
2026-09-20,3878/QĐ-UBND,15.000,2 Tàu t huyền có tổng dung tích từ 200 GT đến,HÀNG HẢI VÀ ĐƯỜNG THỦY NỘI ĐỊA,modified,Sửa đổi/bổ sung,province,,not_in_current_master,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3878-qd-ubnd-ngay-20-9-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-968417,https://cdn.haiphong.gov.vn/gov-hpg/6833/tintuc/2026/9/qd-3838-xd-hang-hai-duong-thuy639256032077834970.pdf,5c18d851bc173fa004997580cb857e434c1e1bf868eb23e31eae2306b24433dc,"TT Loại phương tiện Mức thu (đồng/1 lượt) 1 Tàu thuyền có tổng dung tích dưới 200 GT 15.000 2 Tàu t huyền có tổng dung tích từ 200 GT đến dưới 1.000 GT 25.000 3 Tàu thuyền có tổng dung tích từ 1.000 GT đến 5.000 GT 50.000 4 Tàu thuyền có tổng dung tích trên 5.000 GT 100.000 Người nộp lệ phí được nộp một lần cho cả chuyến (gồm 01 lượt vào và 01 lượt rời). B. BIỂU MỨC PHÍ, LỆ PHÍ ÁP DỤNG TẠI CẢNG , BẾN THỦY NỘI ĐỊA I. ĐỐI TƯỢNG ĐƯỢC MIỄN PHÍ, LỆ PHÍ Miễn phí, lệ phí áp dụng tại cảng, bến thủy nội "
